timestamp,difficulty_score
1758643413.9471927,0.9500000000000001
1758643414.0234373,0.9500000000000001
1758643414.1017525,0.9500000000000001
1758643414.1743832,0.9500000000000001
1758643414.2312622,0.9500000000000001
1758643414.3133504,0.9500000000000001
1758643414.379645,0.9500000000000001
1758643414.4580584,0.9500000000000001
1758643414.5315242,0.9500000000000001
1758643414.5972898,0.8
1758643414.6484432,0.8
1758643414.732504,0.9500000000000001
1758643414.782702,0.8
1758643414.8489718,0.8
1758643414.934738,0.8
1758643414.9841948,0.8
1758643415.0662456,0.8
1758643415.134681,0.8
1758643415.199805,0.9500000000000001
1758643415.2653635,0.8
1758643415.3361473,0.9500000000000001
1758643415.3848722,0.9500000000000001
1758643415.4669151,0.9500000000000001
1758643415.5430462,0.9500000000000001
1758643415.6247294,0.9500000000000001
1758643415.6862679,0.9500000000000001
1758643415.7622378,0.9500000000000001
1758643415.830556,0.9500000000000001
1758643415.9049962,0.9500000000000001
1758643415.9641998,0.9500000000000001
1758643416.031801,0.9500000000000001
1758643416.0978756,0.9500000000000001
1758643416.1724987,0.9500000000000001
1758643416.2170072,0.9500000000000001
1758643416.294106,0.9500000000000001
1758643416.3649273,0.9500000000000001
1758643416.4418094,0.9500000000000001
1758643416.6328313,0.9500000000000001
